时间,实际功率,NWP-110米预测风速,NWP-110米预测风向,NWP-低云量,NWP-中云量,NWP-高云量,NWP-总云量,NWP-总降水强度,NWP-温度,NWP-湿度,NWP-气压
2024/1/16 10:45,15.27,7.273,194.4909,0.1009,0,-0.6755,-0.5736,0,-6.9982,41.5845,1011.8809
2024/1/16 11:00,12.06,7.5526,194.3564,0.0509,0,-0.7264,-0.6755,0,-6.4809,40.4136,1011.68
2024/1/16 11:15,11.43,7.7904,194.2082,0.0236,0,-0.7664,-0.7436,0,-5.9918,39.4118,1011.4618
2024/1/16 11:30,15.81,7.9745,194.0436,0.0127,0,-0.7927,-0.7818,0,-5.5309,38.58,1011.2273
2024/1/16 11:45,25.36,8.0459,193.8609,0.0118,0,-0.8036,-0.7945,0,-5.0991,37.9164,1010.9791
2024/1/16 12:00,23.84,8.153,193.6591,0.0136,0,-0.7955,-0.7864,0,-4.6982,37.4209,1010.7182
2024/1/16 12:15,26.7,8.3186,193.4391,0.0145,0,-0.7664,-0.7573,0,-4.3282,37.0918,1010.4464
2024/1/16 12:30,27.33,8.6637,193.2073,0.0145,0,-0.7136,-0.7045,0,-3.9891,36.9264,1010.1645
2024/1/16 12:45,28.67,8.8094,192.9655,0.0145,0,-0.6364,-0.6273,0,-3.6609,36.7982,1009.8855
2024/1/16 13:00,22.06,8.9737,192.77,0.0136,0,-0.5336,-0.5255,0,-3.38,36.7836,1009.6227
2024/1/16 13:15,20.09,9.0972,192.6345,0.0136,0,-0.4064,-0.3991,0,-3.1445,36.8782,1009.3755
2024/1/16 13:30,18.93,9.1898,192.5627,0.0136,0,-0.2536,-0.2473,0,-2.9564,37.0782,1009.1445
2024/1/16 13:45,18.31,9.4156,192.5536,0.0127,0,-0.0764,-0.07,0,-2.8145,37.3836,1008.93
2024/1/16 14:00,21.34,9.6418,192.6055,0.0109,0,0.1264,0.1318,0,-2.72,37.7918,1008.7309
2024/1/16 14:15,20.54,9.6693,192.7173,0.0091,0,0.3536,0.3582,0,-2.6727,38.3027,1008.5482
2024/1/16 14:30,29.65,9.556,192.8909,0.0064,0,0.6064,0.61,0,-2.6727,38.92,1008.38
2024/1/16 14:45,21.43,9.6675,193.1309,0.0036,0,0.8836,0.8864,0,-2.7191,39.6464,1008.2264
2024/1/16 15:00,28.31,9.7307,193.4436,0.0018,0,1.1864,1.1882,0,-2.8118,40.4855,1008.0873
2024/1/16 15:15,40.27,9.684,193.83,0,0,1.5136,1.5145,0,-2.9509,41.4418,1007.9618
2024/1/16 15:30,37.33,9.6518,194.2855,-0.0018,0,1.8664,1.8655,0,-3.1345,42.5118,1007.85
2024/1/16 15:45,37.6,9.6644,194.7627,-0.0018,0,2.2436,2.2436,0,-3.3245,43.6027,1007.7391
2024/1/16 16:00,35.54,9.8235,195.2527,0.0009,0,2.6436,2.6455,0,-3.5091,44.7027,1007.6318
2024/1/16 16:15,38.76,9.9506,195.7582,0.0064,0,3.0591,3.0664,0,-3.6827,45.7973,1007.5282
2024/1/16 16:30,35.63,10.1102,196.2836,0.0155,0,3.4845,3.5009,0,-3.8445,46.8764,1007.4273
2024/1/16 16:45,38.49,10.2208,196.8318,0.03,0,3.9136,3.9436,0,-3.9918,47.9382,1007.3282
2024/1/16 17:00,42.51,10.242,197.4036,0.05,0,4.34,4.39,0,-4.1236,48.9782,1007.2309
2024/1/16 17:15,43.13,10.3359,197.9964,0.0773,0,4.7573,4.8345,0,-4.2382,49.9927,1007.1345
2024/1/16 17:30,45.28,10.405,198.6045,0.11,0,5.16,5.27,0,-4.3345,50.9773,1007.0382
2024/1/16 17:45,45.63,10.5428,199.2236,0.1427,0,5.5418,5.6845,0,-4.4118,51.9327,1006.9418
2024/1/16 18:00,44.92,10.655,199.8491,0.1718,0,5.8964,6.0673,0,-4.4691,52.8573,1006.8464
2024/1/16 18:15,44.65,10.6642,200.4764,0.1909,0,6.2173,6.4073,0,-4.5073,53.7582,1006.7518
2024/1/16 18:30,45.99,10.6678,201.0982,0.2018,0,6.4991,6.6991,0,-4.5282,54.65,1006.6582
2024/1/16 18:45,45.1,10.7091,201.7127,0.2136,0,6.7382,6.9509,0,-4.5436,55.5464,1006.5627
2024/1/16 19:00,44.56,10.7115,202.2873,0.2364,0,6.9345,7.17,0,-4.5573,56.4109,1006.4682
2024/1/16 19:15,44.11,10.7495,202.8173,0.2791,0,7.0882,7.3673,0,-4.5682,57.25,1006.3745
2024/1/16 19:30,41.08,10.7399,203.3055,0.3418,0,7.1991,7.5427,0,-4.5782,58.0609,1006.2845
2024/1/16 19:45,41.61,10.7204,203.7573,0.4173,0,7.2682,7.6882,0,-4.5864,58.8391,1006.1973
2024/1/16 20:00,44.92,10.7202,204.1782,0.4945,0,7.2945,7.7955,0,-4.5936,59.5782,1006.1136
2024/1/16 20:15,43.76,10.7277,204.5727,0.5691,0,7.2782,7.8591,0,-4.6,60.2709,1006.0355
2024/1/16 20:30,43.4,10.862,204.9418,0.6418,0,7.2191,7.8809,0,-4.6055,60.9091,1005.9627
2024/1/16 20:45,44.38,10.8295,205.2836,0.7182,0,7.1173,7.8664,0,-4.6109,61.4882,1005.8936
2024/1/16 21:00,44.11,10.8704,205.5945,0.8045,0,6.9736,7.82,0,-4.6155,62.0036,1005.8282
2024/1/16 21:15,45.1,10.9213,205.8745,0.8982,0,6.7873,7.7382,0,-4.6209,62.4527,1005.7664
2024/1/16 21:30,45.45,10.8953,206.1245,0.9882,0,6.5582,7.61,0,-4.6264,62.8327,1005.7082
2024/1/16 21:45,44.83,10.8772,206.3718,1.0655,0,6.2864,7.4264,0,-4.6318,63.1918,1005.6509
2024/1/16 22:00,46.7,10.8574,206.62,1.1191,0,5.9755,7.18,0,-4.6391,63.5564,1005.5945
2024/1/16 22:15,46.17,10.8498,206.8664,1.1482,0,5.63,6.8755,0,-4.6482,63.9291,1005.5391
2024/1/16 22:30,45.63,10.8528,207.1082,1.1591,0,5.2564,6.5255,0,-4.6591,64.3136,1005.4836
2024/1/16 22:45,45.01,10.8492,207.3418,1.1609,0,4.8609,6.1418,0,-4.6718,64.7145,1005.4291
2024/1/16 23:00,45.45,10.8658,207.5636,1.16,0,4.45,5.7373,0,-4.6873,65.1382,1005.3736
2024/1/16 23:15,45.36,10.8744,207.7736,1.1609,0,4.0282,5.32,0,-4.7045,65.5873,1005.3173
2024/1/16 23:30,45.45,10.8531,207.9736,1.1627,0,3.6027,4.8964,0,-4.7236,66.06,1005.2618
2024/1/16 23:45,45.63,10.8242,208.1664,1.1645,0,3.1773,4.4727,0,-4.7445,66.5573,1005.2073
2024/1/17 0:00,44.47,10.4732,208.4336,1.1636,0.6291,0.2873,2.1764,0,-4.9336,76.6873,1005.0236
2024/1/17 0:15,45.01,10.3803,208.6973,1.1673,0.5145,0.2536,2.0591,0,-4.9609,77.2282,1004.9855
2024/1/17 0:30,44.47,10.2727,208.9727,1.1709,0.4091,0.2282,1.9382,0,-4.9909,77.8009,1004.9518
2024/1/17 0:45,42.69,10.1857,209.2464,1.1745,0.3155,0.2045,1.8182,0,-5.0227,78.3827,1004.92
2024/1/17 1:00,43.4,10.0876,209.5455,1.1773,0.2355,0.1755,1.7036,0,-5.0582,78.9527,1004.8873
2024/1/17 1:15,41.08,10.0261,209.8673,1.1791,0.1682,0.1364,1.5973,0,-5.0982,79.5082,1004.8545
2024/1/17 1:30,39.02,9.981,210.2155,1.18,0.1136,0.09,1.4982,0,-5.1418,80.0491,1004.8209
2024/1/17 1:45,39.47,9.9267,210.5955,1.18,0.0727,0.0355,1.4064,0,-5.1882,80.5727,1004.7864
2024/1/17 2:00,37.95,9.8759,211.0127,1.18,0.0445,-0.0255,1.32,0,-5.2382,81.0764,1004.7518
2024/1/17 2:15,39.83,9.7985,211.47,1.18,0.0273,-0.0918,1.2373,0,-5.29,81.5591,1004.7173
2024/1/17 2:30,38.93,9.7334,211.9691,1.18,0.0173,-0.1655,1.1564,0,-5.3445,82.0209,1004.6836
2024/1/17 2:45,37.51,9.6486,212.5127,1.18,0.0118,-0.2436,1.0745,0,-5.4018,82.4627,1004.6491
2024/1/17 3:00,35.45,9.5546,213.1045,1.18,0.0082,-0.3282,0.9891,0,-5.4636,82.8845,1004.6136
2024/1/17 3:15,37.77,9.4766,213.7518,1.18,0.0055,-0.4182,0.8982,0,-5.53,83.2882,1004.5764
2024/1/17 3:30,36.97,9.3677,214.4609,1.18,0.0027,-0.5145,0.8018,0,-5.6009,83.6736,1004.54
2024/1/17 3:45,32.77,9.2808,215.1991,1.18,0.0009,-0.6173,0.6991,0,-5.6755,84.0636,1004.5064
2024/1/17 4:00,34.56,9.1482,215.9982,1.18,0,-0.7218,0.5927,0,-5.7527,84.4373,1004.4864
2024/1/17 4:15,30.18,9.1159,216.8555,1.18,0,-0.8227,0.4891,0,-5.8336,84.7936,1004.48
2024/1/17 4:30,23.84,9.0169,217.7682,1.18,0,-0.9109,0.3964,0,-5.9182,85.1309,1004.4873
2024/1/17 4:45,20.45,8.9809,218.7373,1.18,0,-0.98,0.3227,0,-6.0055,85.4473,1004.5064
2024/1/17 5:00,28.84,8.7886,219.7609,1.18,0,-1.0236,0.2755,0,-6.0955,85.74,1004.5373
2024/1/17 5:15,26.16,8.6041,220.8373,1.1791,0,-1.0336,0.2627,0,-6.1873,86.0055,1004.5773
2024/1/17 5:30,22.5,8.5153,221.9627,1.1782,0,-1.0018,0.2936,0,-6.28,86.2427,1004.6282
2024/1/17 5:45,25.18,8.3431,223.1382,1.1773,0,-0.9155,0.3782,0,-6.3727,86.4509,1004.6882
2024/1/17 6:00,23.49,8.1099,224.3609,1.1764,0,-0.7636,0.5255,0,-6.4655,86.6291,1004.76
2024/1/17 6:15,27.24,8.0101,225.6355,1.1764,0,-0.5355,0.7464,0,-6.5573,86.7764,1004.8418
2024/1/17 6:30,25.18,7.949,226.9736,1.1764,0,-0.22,1.0518,0,-6.6455,86.8882,1004.9345
2024/1/17 6:45,22.86,7.8915,228.3564,1.1773,0,0.1882,1.4491,0,-6.7264,86.9755,1005.0291
2024/1/17 7:00,24.2,7.7711,229.9745,1.1791,0,0.6918,1.9427,0,-6.77,86.8591,1005.1264
2024/1/17 7:15,27.86,7.7336,231.8382,1.1827,0,1.2918,2.5345,0,-6.7736,86.5309,1005.2255
2024/1/17 7:30,28.22,7.6571,233.9455,1.1864,0,1.9864,3.2218,0,-6.7345,85.9855,1005.3282
2024/1/17 7:45,29.2,7.5473,236.2855,1.1873,0,2.7682,3.9936,0,-6.6545,85.2182,1005.4336
2024/1/17 8:00,26.16,7.4214,238.8491,1.1845,0,3.63,4.8391,0,-6.5345,84.2245,1005.5418
2024/1/17 8:15,22.5,7.152,241.6236,1.1736,0,4.5618,5.7464,0,-6.3745,82.9982,1005.6518
2024/1/17 8:30,15.09,6.9756,244.6027,1.1527,0,5.5609,6.7109,0,-6.1745,81.5391,1005.7645
2024/1/17 8:45,11.34,6.7769,247.7873,1.1209,0,6.6345,7.7409,0,-5.9355,79.8536,1005.8773
2024/1/17 9:00,11.43,6.325,251.1791,1.0764,0,7.79,8.8427,0,-5.6582,77.9491,1005.9891
2024/1/17 9:15,11.16,5.8266,254.7773,1.0182,0.0009,9.0336,10.0218,0,-5.3455,75.8364,1006.1
2024/1/17 9:30,8.39,5.4037,258.5727,0.9473,0.0018,10.3964,11.3082,0,-5.0009,73.5318,1006.2073
2024/1/17 9:45,6.07,5.068,262.3682,0.8673,0.0036,11.9273,12.7545,0,-4.6545,71.2173,1006.31
2024/1/17 10:00,4.11,4.8515,266.0636,0.7809,0.0064,13.6673,14.4055,0,-4.3245,68.9945,1006.3991
2024/1/17 10:15,3.75,4.508,269.6445,0.6936,0.0109,15.6518,16.3009,0,-4.0136,66.8764,1006.4718
2024/1/17 10:30,2.14,4.2784,273.1082,0.6091,0.0164,17.8555,18.42,0,-3.7218,64.8745,1006.53
2024/1/17 10:45,2.77,4.0008,276.4509,0.5282,0.0236,20.1845,20.6709,0,-3.45,63,1006.5745
2024/1/17 11:00,0,3.7599,279.6727,0.4536,0.0318,22.5464,22.9618,0,-3.1991,61.2645,1006.6064
2024/1/17 11:15,0,3.5163,282.7636,0.3873,0.0409,24.8391,25.1936,0,-2.97,59.6718,1006.6255
2024/1/17 11:30,0,3.3107,285.68,0.3309,0.0509,27.0136,27.3191,0,-2.7618,58.2191,1006.6345
2024/1/17 11:45,0,3.2333,288.3509,0.2891,0.0655,29.0836,29.3527,0,-2.5755,56.9,1006.6345
2024/1/17 12:00,0,3.2677,290.7064,0.2664,0.0845,31.0627,31.3118,0,-2.4109,55.7109,1006.6273
2024/1/17 12:15,0,3.3399,292.6827,0.2645,0.1127,32.9436,33.1882,0,-2.2691,54.6473,1006.6145
2024/1/17 12:30,0,3.3316,294.2227,0.2818,0.1509,34.6618,34.9145,0,-2.1491,53.7118,1006.5982
2024/1/17 12:45,0,3.3345,295.3464,0.3136,0.2027,36.1282,36.3982,0,-2.0382,52.82,1006.5864
2024/1/17 13:00,1.16,3.3923,295.4573,0.3564,0.27,37.26,37.5555,0,-1.9655,52.1091,1006.5973
2024/1/17 13:15,4.29,3.3934,294.4982,0.4091,0.3573,38.0427,38.3736,0,-1.9318,51.5827,1006.63
2024/1/17 13:30,2.77,3.5139,292.4173,0.4709,0.47,38.5527,38.9282,0,-1.9373,51.2418,1006.6845
2024/1/17 13:45,2.14,3.5248,289.1709,0.5382,0.6164,38.8918,39.3164,0,-1.9827,51.0836,1006.76
2024/1/17 14:00,2.77,3.5599,284.7173,0.6082,0.8045,39.16,39.6345,0,-2.0691,51.1073,1006.8573
2024/1/17 14:15,5.27,3.6124,279.04,0.6773,1.0418,39.3945,39.9155,0,-2.1973,51.31,1006.9745
2024/1/17 14:30,5.45,3.7335,272.2336,0.7409,1.3191,39.56,40.12,0,-2.3673,51.6909,1007.1118
2024/1/17 14:45,6.43,3.7558,264.4727,0.7991,1.6136,39.6073,40.1991,0,-2.5782,52.2409,1007.2682
2024/1/17 15:00,4.29,3.899,255.9336,0.8509,1.9009,39.4873,40.1036,0,-2.8309,52.9555,1007.4427
2024/1/17 15:15,6.61,4.0497,246.7955,0.8982,2.1582,39.1882,39.8209,0,-3.1255,53.8236,1007.6355
2024/1/17 15:30,7.95,4.1924,237.2118,0.9418,2.3764,38.7118,39.3555,0,-3.4591,54.8327,1007.8464
2024/1/17 15:45,8.93,4.4274,227.8445,0.98,2.5609,38.0445,38.6964,0,-3.8,55.8355,1008.06
2024/1/17 16:00,6.61,4.6773,217.9373,1.0118,2.7173,37.18,37.8409,0,-4.1373,56.7855,1008.2755
2024/1/17 16:15,7.32,5.0527,207.6127,1.0364,2.8491,36.0973,36.7773,0,-4.4673,57.6718,1008.4927
2024/1/17 16:30,6.52,5.1767,196.9555,1.0582,2.9473,34.7827,35.4964,0,-4.7873,58.4891,1008.7118
2024/1/17 16:45,6.97,5.5221,186.0145,1.0791,2.9945,33.2545,34.0118,0,-5.0955,59.2327,1008.9318
2024/1/17 17:00,8.75,5.7642,174.8427,1.1027,2.9727,31.5327,32.3382,0,-5.39,59.9018,1009.1527
2024/1/17 17:15,11.88,5.8563,163.4073,1.1291,2.8782,29.6473,30.5,0,-5.6709,60.4964,1009.3755
2024/1/17 17:30,10.27,5.9648,151.5973,1.1545,2.7309,27.6336,28.5282,0,-5.9382,61.0218,1009.5982
2024/1/17 17:45,10.72,6.0863,139.3045,1.1773,2.56,25.5173,26.4527,0,-6.19,61.4818,1009.82
2024/1/17 18:00,12.41,6.1312,126.42,1.1918,2.3936,23.3236,24.3036,0,-6.4255,61.8827,1010.04
2024/1/17 18:15,14.47,6.2249,112.8645,1.1991,2.2455,21.1,22.1273,0,-6.6455,62.2309,1010.2582
2024/1/17 18:30,15.36,6.3112,98.59,1.2009,2.1091,18.9164,19.9882,0,-6.8527,62.5309,1010.4727
2024/1/17 18:45,16.88,6.4053,84.4255,1.1982,1.9736,16.8382,17.9455,0,-7.0564,62.8182,1010.6855
2024/1/17 19:00,15.09,6.4804,71.6327,1.1945,1.8255,14.9245,16.0482,0,-7.2536,63.0782,1010.8936
2024/1/17 19:15,12.95,6.5906,60.1845,1.19,1.6636,13.2,14.3218,0,-7.4445,63.3127,1011.0973
2024/1/17 19:30,11.88,6.7935,50.0855,1.1864,1.4955,11.6464,12.7564,0,-7.6291,63.5209,1011.2973
2024/1/17 19:45,10.89,6.8924,41.3364,1.1818,1.3318,10.2336,11.3318,0,-7.8073,63.7018,1011.4927
2024/1/17 20:00,11.43,7.1081,33.94,1.1782,1.1809,8.9327,10.0282,0,-7.9782,63.8555,1011.6836
2024/1/17 20:15,10.63,6.9908,27.8973,1.1755,1.0445,7.7218,8.8264,0,-8.1409,63.9818,1011.8709
2024/1/17 20:30,10,7.0092,23.2045,1.1718,0.9164,6.5991,7.7209,0,-8.2955,64.0809,1012.0555
2024/1/17 20:45,8.39,7.0045,19.8618,1.17,0.7936,5.5745,6.7155,0,-8.4427,64.15,1012.2373
2024/1/17 21:00,7.41,7.03,17.8673,1.17,0.6718,4.6582,5.8145,0,-8.5818,64.1891,1012.4173
2024/1/17 21:15,6.43,7.0751,17.2209,1.1709,0.5527,3.8536,5.0209,0,-8.7136,64.1982,1012.5955
2024/1/17 21:30,5.45,6.9786,17.9209,1.1727,0.44,3.1573,4.3309,0,-8.8373,64.18,1012.77
2024/1/17 21:45,3.84,6.9999,18.6464,1.1727,0.3373,2.56,3.7364,0,-8.9591,64.1582,1012.9445
2024/1/17 22:00,3.13,7.0732,19.2645,1.1709,0.2473,2.0518,3.2273,0,-9.0782,64.1364,1013.1191
2024/1/17 22:15,2.95,7.09,19.7691,1.1655,0.1718,1.6309,2.8018,0,-9.1964,64.1191,1013.2936
2024/1/17 22:30,2.23,7.1574,20.1573,1.1573,0.1109,1.3009,2.4645,0,-9.3127,64.1091,1013.4682
2024/1/17 22:45,1.52,7.2716,20.4264,1.1464,0.0655,1.0618,2.2155,0,-9.4273,64.1064,1013.6418
2024/1/17 23:00,0,7.2601,20.5736,1.1345,0.0355,0.9145,2.0573,0,-9.5409,64.1109,1013.8155
2024/1/17 23:15,0,7.302,20.5973,1.1236,0.0191,0.85,1.9791,0,-9.6536,64.1236,1013.9882
2024/1/17 23:30,0,7.3012,20.4973,1.1127,0.0118,0.8473,1.9618,0,-9.7655,64.1464,1014.1609
2024/1/17 23:45,0,7.2961,20.28,1.1,0.01,0.8845,1.9855,0,-9.8773,64.1782,1014.3345
2024/1/18 0:00,0,7.851,16.4336,1.1109,0.1355,5.1145,6.1355,0,-10.1082,64.4064,1013.6745
2024/1/18 0:15,0.89,7.8576,15.61,1.0736,0.1136,3.9691,4.9827,0,-10.2245,64.4045,1013.8673
2024/1/18 0:30,2.23,7.9023,14.6373,1.0209,0.0927,3.0627,4.0418,0,-10.3418,64.4018,1014.0627
2024/1/18 0:45,6.16,7.8965,13.6682,0.9564,0.0745,2.3418,3.2664,0,-10.4627,64.4,1014.2582
2024/1/18 1:00,8.84,7.8994,12.78,0.8818,0.06,1.7536,2.6118,0,-10.5873,64.3891,1014.4482
2024/1/18 1:15,10.54,7.9541,11.9718,0.8018,0.0491,1.2655,2.05,0,-10.7145,64.3782,1014.6336
2024/1/18 1:30,10.81,8.0858,11.2373,0.7173,0.04,0.8682,1.5736,0,-10.8464,64.3755,1014.8127
2024/1/18 1:45,10.72,8.1353,10.5709,0.6309,0.0336,0.5509,1.1755,0,-10.9827,64.3882,1014.9845
2024/1/18 2:00,12.14,8.173,9.9645,0.5445,0.0291,0.3027,0.8464,0,-11.1227,64.4209,1015.1509
2024/1/18 2:15,27.68,8.1162,9.4155,0.4636,0.0264,0.1127,0.5809,0,-11.2673,64.4755,1015.3109
2024/1/18 2:30,40.01,8.058,8.9282,0.3909,0.0282,-0.03,0.3755,0,-11.4145,64.5482,1015.4645
2024/1/18 2:45,42.33,7.9933,8.51,0.3309,0.0364,-0.1373,0.2227,0,-11.5655,64.6345,1015.6118
2024/1/18 3:00,39.11,7.9496,8.1673,0.2855,0.0527,-0.22,0.1164,0,-11.7173,64.7318,1015.7536
2024/1/18 3:15,32.51,7.8236,7.9064,0.2573,0.0809,-0.2836,0.0536,0,-11.8709,64.8355,1015.8882
2024/1/18 3:30,23.66,7.8266,7.7273,0.2418,0.1173,-0.33,0.0291,0,-12.0245,64.94,1016.0173
2024/1/18 3:45,29.02,7.9875,7.5564,0.2391,0.1555,-0.3591,0.0327,0,-12.1782,65.0536,1016.1473
2024/1/18 4:00,26.52,7.9394,7.4036,0.2455,0.1891,-0.3727,0.0564,0,-12.3291,65.1836,1016.2827
2024/1/18 4:15,25.9,7.905,7.2691,0.26,0.2118,-0.3745,0.0891,0,-12.4764,65.3273,1016.4236
2024/1/18 4:30,24.83,7.886,7.1545,0.2809,0.2209,-0.3673,0.1255,0,-12.6191,65.4845,1016.5709
2024/1/18 4:45,16.52,7.857,7.0645,0.3073,0.2191,-0.3527,0.1645,0,-12.7591,65.6545,1016.7227
2024/1/18 5:00,11.61,7.762,7.0036,0.3373,0.2109,-0.3327,0.2064,0,-12.8945,65.8364,1016.8782
2024/1/18 5:15,12.23,7.7393,6.9727,0.3718,0.1982,-0.3091,0.2509,0,-13.0255,66.0282,1017.0364
2024/1/18 5:30,16.25,7.7162,6.97,0.4109,0.1845,-0.28,0.3018,0,-13.1518,66.23,1017.1982
2024/1/18 5:45,16.43,7.6885,6.9936,0.4555,0.1755,-0.2418,0.3673,0,-13.2727,66.4409,1017.3627
2024/1/18 6:00,15.18,7.6365,7.0391,0.5045,0.1745,-0.19,0.4527,0,-13.3882,66.6591,1017.5309
2024/1/18 6:15,13.57,7.6021,7.1082,0.56,0.1909,-0.1182,0.5691,0,-13.4973,66.8855,1017.7036
2024/1/18 6:30,17.23,7.5823,7.2055,0.6191,0.23,-0.0282,0.7191,0,-13.5991,67.1136,1017.88
2024/1/18 6:45,14.82,7.539,7.3255,0.68,0.2909,0.0755,0.8973,0,-13.6936,67.3227,1018.0545
2024/1/18 7:00,13.22,7.4975,7.49,0.74,0.3718,0.1882,1.0964,0,-13.7491,67.39,1018.22
2024/1/18 7:15,13.04,7.4176,7.7009,0.7973,0.4645,0.3064,1.3036,0,-13.7636,67.3073,1018.3745
2024/1/18 7:30,11.88,7.3463,7.9573,0.8509,0.5645,0.4227,1.5136,0,-13.7355,67.0727,1018.5191
2024/1/18 7:45,12.41,7.2819,8.2582,0.8991,0.6727,0.5327,1.7273,0,-13.6655,66.6891,1018.6536
2024/1/18 8:00,12.77,7.1141,8.6027,0.94,0.79,0.63,1.9436,0,-13.5545,66.1591,1018.7791
2024/1/18 8:15,13.04,6.8747,8.99,0.9736,0.9164,0.7055,2.1627,0,-13.4009,65.4845,1018.8927
2024/1/18 8:30,7.77,6.5564,9.4155,1,1.0436,0.7527,2.3745,0,-13.2064,64.6682,1018.9955
2024/1/18 8:45,5.09,6.2393,9.8727,1.0209,1.1582,0.7691,2.5655,0,-12.9709,63.7127,1019.0864
2024/1/18 9:00,4.47,5.8656,10.3536,1.0364,1.2464,0.7518,2.7218,0,-12.6964,62.6182,1019.1636
2024/1/18 9:15,4.29,5.295,10.85,1.0473,1.3018,0.7036,2.8409,0,-12.3827,61.3918,1019.2273
2024/1/18 9:30,5.09,5.1398,11.3555,1.0564,1.3355,0.6345,2.9364,0,-12.0336,60.0427,1019.2773
2024/1/18 9:45,3.75,4.8642,11.8518,1.0655,1.3709,0.5536,3.0309,0,-11.6818,58.6936,1019.3209
2024/1/18 10:00,2.5,4.6861,12.3609,1.0745,1.4309,0.4682,3.1491,0,-11.34,57.4073,1019.3482
2024/1/18 10:15,2.5,4.5365,12.88,1.0836,1.5318,0.39,3.3027,0,-11.0109,56.1882,1019.3582
2024/1/18 10:30,2.41,4.3775,13.4045,1.0936,1.6645,0.3245,3.4818,0,-10.6945,55.0364,1019.3518
2024/1/18 10:45,2.23,4.1947,13.9327,1.1045,1.7991,0.2755,3.6618,0,-10.3909,53.9527,1019.33
2024/1/18 11:00,1.43,3.9883,14.4609,1.1173,1.9091,0.2455,3.8164,0,-10.1018,52.9373,1019.2945
2024/1/18 11:15,2.14,3.9189,14.9909,1.1309,1.9718,0.2336,3.9227,0,-9.8273,51.99,1019.2455
2024/1/18 11:30,2.41,3.899,15.5309,1.1436,1.9909,0.24,3.9873,0,-9.5682,51.1118,1019.1836
2024/1/18 11:45,3.13,3.9543,16.0882,1.1545,1.9918,0.2736,4.0364,0,-9.3236,50.3036,1019.11
2024/1/18 12:00,3.75,3.9448,16.6718,1.1636,2,0.3445,4.0982,0,-9.0964,49.5655,1019.0245
2024/1/18 12:15,4.11,3.9578,17.2864,1.1691,2.0282,0.46,4.1936,0,-8.8855,48.8991,1018.9273
2024/1/18 12:30,5.89,3.9621,17.9273,1.1718,2.0691,0.6145,4.3182,0,-8.6909,48.3064,1018.82
2024/1/18 12:45,5.63,4.0242,18.5636,1.1736,2.1064,0.79,4.4482,0,-8.5036,47.7373,1018.7145
2024/1/18 13:00,6.16,4.0195,19.1191,1.1764,2.1218,0.9664,4.5636,0,-8.35,47.29,1018.6255
2024/1/18 13:15,5.63,4.0137,19.5891,1.18,2.1164,1.1264,4.6573,0,-8.23,46.9673,1018.5536
2024/1/18 13:30,5.36,4.0058,19.9682,1.1855,2.1127,1.2682,4.7445,0,-8.1445,46.7727,1018.4991
2024/1/18 13:45,3.93,3.9494,20.2509,1.1909,2.1309,1.4036,4.8455,0,-8.0955,46.7118,1018.4618
2024/1/18 14:00,4.29,3.9181,20.4309,1.1955,2.1927,1.5418,4.9827,0,-8.0836,46.7909,1018.4409
2024/1/18 14:15,5.09,3.9613,20.5009,1.1982,2.3,1.6855,5.1545,0,-8.1091,47.0155,1018.4364
2024/1/18 14:30,5.09,3.9618,20.46,1.2009,2.43,1.8173,5.3355,0,-8.1745,47.3873,1018.4482
2024/1/18 14:45,4.47,3.9193,20.3155,1.2073,2.5573,1.9064,5.4955,0,-8.2791,47.9045,1018.4764
2024/1/18 15:00,4.47,4.0127,20.0727,1.2218,2.6582,1.9218,5.6064,0,-8.4245,48.5627,1018.5218
2024/1/18 15:15,5.63,4.0814,19.7436,1.2482,2.7182,1.8482,5.6564,0,-8.6109,49.3609,1018.5836
2024/1/18 15:30,5.89,4.0951,19.3355,1.2855,2.7891,1.77,5.7045,0,-8.8373,50.2873,1018.6618
2024/1/18 15:45,5.63,4.2232,18.92,1.3255,2.98,1.8636,5.8645,0,-9.0709,51.2327,1018.7418
2024/1/18 16:00,5.45,4.2696,18.5918,1.3609,3.4,2.3036,6.25,0,-9.3064,52.1809,1018.8218
2024/1/18 16:15,5.54,4.3338,18.3545,1.3864,4.1582,3.2536,6.9673,0,-9.5382,53.1145,1018.9018
2024/1/18 16:30,3.93,4.4425,18.2145,1.4127,5.2691,4.6355,8.0236,0,-9.7618,54.0209,1018.9809
2024/1/18 16:45,3.93,4.5398,18.1782,1.4682,6.6536,6.1418,9.3282,0,-9.9773,54.8909,1019.0582
2024/1/18 17:00,5,4.5928,18.25,1.5818,8.2336,7.4664,10.7927,0,-10.1836,55.7155,1019.1345
2024/1/18 17:15,5.98,4.6519,18.4291,1.7782,9.9327,8.3127,12.33,0,-10.38,56.4909,1019.2091
2024/1/18 17:30,6.61,4.6993,18.7064,2.0555,11.7073,8.6373,13.8982,0,-10.5655,57.2182,1019.2818
2024/1/18 17:45,7.59,4.7713,19.0764,2.3873,13.5427,8.6355,15.4945,0,-10.7391,57.9018,1019.3527
2024/1/18 18:00,8.3,4.7099,19.5327,2.7455,15.4218,8.4991,17.1191,0,-10.9009,58.5445,1019.4218
2024/1/18 18:15,9.91,4.7675,20.0773,3.1082,17.2745,8.3345,18.7173,0,-11.0518,59.1555,1019.4873
